t***5,2017/5/31 10:48,X6黑白,43,鞋子不错儿子喜欢，计划再够一双鞋子，五分好评!,,,,,,
t***6,2017/6/5 0:23,1717白黑,41,鞋子不错  很喜欢价格很适合物有所值,,,,,,
小***爱,2017/4/28 20:52,838黑白,41,宝贝很不错，弟弟很喜欢，外观很时尚，很酷，值得大家购买！,,,,,,
初***顾,2017/5/11 13:50,D01白色,42,刚收到货我就穿上了，很舒服，看着也很好看，过两天再来买一双。,,,,,,
玲***网,2017/5/2 0:09,1717黑白,42,儿子买的，他很喜欢，买到后第二天就穿上去了，而且很舒服，给好评。,,,,,,
阿***子,2017/4/18 13:15,1717棕色,44,鞋子很不错！穿着舒服，不磨脚，关键还好看哈哈~~希望以后会做得更好！,,,,,,
涛***易,2017/5/16 20:43,CF09灰色,40,鞋子早收到了，挺好，偏宜还舒服，我老公脚是瘦小型的，稍微有点大，但不影响好评，棒棒哒，没有图片，我还没下班呢?,,,,,,
革***云,2017/6/11 19:47,1717白绿,41,鞋子到了，真的是很漂亮的呢，看起来就好，穿起来别人也说是帅的，而且质量看起来也特别好，总得来说很满意的一次购物i，下次还来这家,,,,,,
颜***亭,2017/4/23 11:19,1717红色,42,质量很好，老公很喜欢，也非常好看，以后还会再来的！,,,,,,
1***y,2017/6/5 11:00,1717棕色,43,非常舒服，挺满意的一次购物，大家都说好看，以后还会光顾！,,,,,,
q***i,2017/6/9 20:35,1717白红,44,我来啦，鞋子尺码正好。穿着也很舒服。很喜欢，,,,,,,
平***1,2017/6/10 19:50,1717白红,42,鞋子很不错，颜色很好看，总体来说还不错,,,,,,
h***0,2017/6/4 11:14,1300黑金,43,质量不错，穿起来很舒服，好评。,,,,,,
李***8,2017/6/10 15:02,X6黑白,39,还可以，上脚舒服款式不错，下次还会关顾。,,,,,,
我***在,2017/6/10 20:46,838黑金,44,很好，物流很快，买了半月了穿着很舒服，颜色也非常好，质量没话说，一句话好评点赞,,,,,,
y***5,2017/6/8 10:40,1717黑金,43,鞋子不错，尺码很合脚，也没有异味，穿着也不捂脚，好评，还会来的,,,,,,
快***e,2017/6/5 20:25,838黑白,42,很好，太棒了  超喜欢的样子，很好看(⊙o⊙),,,,,,
张***逸,2017/6/8 2:02,1717黑白,41,买来玩滑板的，还不错啦,,,,,,
萍***g,2017/5/26 13:27,838黑红,42,鞋子很舒服尺码也正好鞋底很软老公穿着很舒服,,,,,,
帅***6,2017/6/12 22:47,1717棕色,41,鞋挺好的，穿着舒服，样子也可以,,,,,,
b***0,2017/6/8 21:07,1717白黑,40,这鞋子穿的挺舒服的。经济实惠。,,,,,,
t***9,2017/6/9 20:27,238黑金,42,收到了以后就穿上了，感觉还不错，和图片描述的一样，穿上很舒服,,,,,,
宋***7,2017/6/6 20:48,1717白黑,42,鞋子不错  非常好！他家款式挺多 这次我买的是白色的 下次买个黑色的 ?,,,,,,
一***6,2017/5/24 23:43,5570黑白,39,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,,,,,,
放***对,2017/6/9 23:29,2299黑金,42,就是夏天热。。。。总体很不错很不错很不错很不错很不错很不错很不错很不错很不错很不错,,,,,,
c***s,2017/6/2 12:15,1793黑金,42,鞋子很好看，很喜欢。穿着很舒服,,,,,,
贺***森,2017/6/6 21:43,1717棕色,41,不好意思评价这么晚，穿了几天，质量很好，没发现什么问题，推荐推荐,,,,,,
想***3,2017/6/7 20:46,5570全黑,39,大小合适，穿起来很舒服    价格也很公道！,,,,,,
人***9,2017/6/7 21:53,2323白绿,42,挺厚实的布料，是双实惠的鞋子,,,,,,
在***，,2017/6/3 14:38,A877白绿,41,挺厚实的，冬天穿比较好，夏天穿不怎么合适。,,,,,,
1***9,2017/4/17 16:31,1717黑白,42,质量很好，样式也不错，我儿子很喜欢，值得信赖,,,,,,
孙***3,2017/5/7 20:47,A877白黑,42,宝贝收到了，回家了到学校才看见，穿了一下很合适。同学都说好看，还说怎么也得三四百吧，哈哈哈,,,,,,
李***们,2017/4/21 11:03,1717棕色,41,舒服，漂亮，质量也好，大小合适，喜欢,,,,,,
坏***丶,2017/5/14 20:08,1717白绿,44,不错不错，买回来收到的时候心情无比激动。拆开看了看和图片一模一样！好评五星！,,,,,,
x***7,2017/5/11 12:28,5570全黑,42,打开鞋盒很香哦，很轻巧舒服，挺实惠的,,,,,,
亮***9,2017/5/14 22:05,6608白绿,41,鞋子很不错哦！穿上码数也合适，超好搭衣服的！很满意，五分！,,,,,,
太***衍,2017/6/11 18:54,D01白色,42,买了一双觉得特别好，果断又买了一双，良心评价，大家可以放心购买,,,,,,
你***狗,2017/4/12 20:36,1717棕色,39,鞋子很软穿着也舒服价钱又便宜值得购买，下次再买两双,,,,,,
疯***兜,2017/4/19 23:12,1300黑白,43,鞋收到了，很好看，质量也非常好，大小合适！,,,,,,
t***6,2017/5/6 14:55,1717棕色,40,鞋子收到了，质量非常好，样子也好看，喜欢,,,,,,
仅***8,2017/5/9 18:53,238黑金,43,鞋子好给力，可以弯曲，无线头漏出，,,,,,,
平***下,2017/5/10 18:59,838黑金,43,鞋子收到了，第一眼就感觉棒棒的，穿了一天，软软的很舒服，透气性又好，合脚舒服。收到鞋子还有香包，服务周到，店家也很细心。,,,,,,
h***1,2017/5/13 17:07,1717白红,43,鞋子穿着，样子不错，感觉也还可以，好评,,,,,,
我***3,2017/5/25 14:59,2323白黑,43,第二双了，穿着真的很舒服。第一双穿了5，6天了，没有感觉任何的不适。而且快递也很快,,,,,,
张***4,2017/5/18 18:07,2299黑金,41,和描述的一样   非常漂亮  物流也很快  满意的一次购物车里满分,,,,,,
t***6,2017/5/31 22:00,006黑白,42,鞋子收到了，儿子已经穿了几天了。挺好的，一直没空来评论！店主服务好，鞋子质量不错！穿上很舒服，，价钱合理，以后还回来光顾！！！非常满意的合作！！！,,,,,,
龙***阁,2017/5/24 10:57,238黑红,40,鞋子很喜欢，穿的也舒服。最重要是性价比高,,,,,,
y***林,2017/5/25 21:20,1717白绿,42,鞋子质量很好，外观也很好，鞋子穿着很舒服，感谢老板给我解决问题,,,,,,
t***猛,2017/4/27 21:29,3399黑红,44,给弟弟买的，弟弟说很喜欢，质量不错，没有色差，很好的一款鞋子,,,,,,
张***0,2017/5/5 14:43,A877白红,41,鞋子很好 没有异味  穿起来很不错  下次我再来,,,,,,
海***驹,2017/4/18 7:48,1717棕色,43,鞋子已收到，不错，孩子很满意，当天下午就穿上上学了。,,,,,,
开***h,2017/4/23 21:12,1717棕色,43,质量很好，老公很喜欢，棒棒哒，喜欢的亲们赶快入手吧,,,,,,
丿***静,2017/5/15 16:49,838黑白,44,鞋子不错，穿着舒服，大小也合适，质量很好，好评！,,,,,,
h***燃,2017/6/6 23:32,1793黑金,41,收到了 很满意，鞋子穿着很舒服，很喜欢，款式很多。很实惠。,,,,,,
6***q,2017/5/22 13:12,1717黑色,42,满意好看给力。点个爪赞。。。好滴,,,,,,
张***8,2017/4/23 11:41,1717棕色,41,很不错，刚到就迫不及待的试了一下，穿上很舒服，而且鞋底很软和,,,,,,
林***3,2017/5/22 17:54,5570黑红,41,41 不错 鞋子看起来很漂亮。非常好。鞋子物有所值。非常好。建议大家买，质量不错，包装很好，,,,,,,
彻***9,2017/5/19 12:29,238黑红,40,很好而且还防滑，而且样子也很喜欢，，必须五星好评，谢谢老板,,,,,,
t***2,2017/4/18 23:07,838黑红,42,东西很好。刚才试穿了下。很舒服。感觉很值。,,,,,,
亲***张,2017/5/28 18:58,X6灰色,42,鞋子很干净，很漂亮，感觉比街上买的要好多了，同价位来说，就是物流有点慢，三天才回来，不过看到鞋子还是挺开心的,,,,,,
买***。,2017/4/22 13:25,1717黑色,39,嗯嗯 非常不错价格实惠 好看必须好评,,,,,,
a***增,2017/5/31 9:52,1717棕色,40,物流很快.质量挺好的.鞋底很软.款式好看.很喜欢.客服服务态度好.,,,,,,
随***镇,2017/6/3 10:24,1717黑白,43,挺不错的一双鞋，外观和舒适性都不错,,,,,,
上***闯,2017/4/29 15:07,838黑金,44,鞋子很漂亮，穿上很舒服，总体来说都很好，推荐大家都来买,,,,,,
怪***b,2017/5/6 10:35,D01黑红,41,鞋子大小合适，款式好看，面料不错，做工好，客服人员服务态度好，非常满意,,,,,,
w***9,2017/4/23 16:11,838黑金,42,物流还算快。鞋子做工还算可以，送了香包，款式是我喜欢的，大小也合适。,,,,,,
习***7,2017/4/23 8:35,5570黑红,41,鞋的质量不错，外观很好看，穿着很舒服，价格挺合理的！,,,,,,
l***6,2017/5/17 9:10,1793黑金,41,好看也很合脚，看起来也很潮很满意,,,,,,
强***了,2017/4/23 23:05,1717棕色,40,宝贝很好，穿上很舒服，帅气！喜欢。试穿几天如好的话再购。,,,,,,
只***g,2017/4/21 11:57,838黑红,39,东西很好 质量也不错 喜欢的就不要犹豫了 哈哈 会再来的,,,,,,
t***6,2017/6/1 23:33,1717黑色,41,东西不错，很喜欢，下次还会购买！,,,,,,
x***逛,2017/6/1 11:54,1352白黑,40,穿了三天了，才来评价。鞋挺时尚的，满意哈,,,,,,
t***9,2017/6/7 19:24,A877白黑,41,已经在这个店买了三双了，鞋子还是蛮不错的,,,,,,
哥***度,2017/6/11 13:03,1717黑白,41,我很满意，谢谢你们的服务,,,,,,
呼***9,2017/6/1 21:14,1717黑金,44,和图片中一样，穿着舒服，轻便，价格实惠，是正品，,,,,,,
罗***旭,2017/6/9 21:40,838黑色,41,给儿子买的，回来当天就穿上了，很满意，以后还会光顾这家店。,,,,,,
尴***了,2017/6/10 12:01,1717棕色,40,不错不错，颜色正，上脚效果好,,,,,,
幽***m,2017/6/1 16:36,838黑白,41,鞋子很好穿的很舒服，尺码也刚刚好,,,,,,
韩***儿,2017/6/9 23:31,1717黑金,40,物美价廉，很不错的东西！价格便宜质量也不错！很满意&hellip;&hellip;,,,,,,
往***3,2017/6/9 15:41,1717白绿,43,穿着舒服，价格实惠。,,,,,,
慕***儿,2017/6/2 14:23,X6黑白,41,鞋子到了很好，侧面花纹是秀上的，非常喜欢,,,,,,
帅***珂,2017/6/11 11:59,A877黑白,44,鞋子质量不错，也非常漂亮时尚。,,,,,,
d***凌,2017/6/5 17:56,1300黑红,43,很好，颜色看上很好，试了一下穿上很舒服,,,,,,
空***3,2017/6/5 17:05,1300黑红,42,穿着非常舒服，不磨脚很好。,,,,,,
余***e,2017/6/8 9:50,D01白色,40,穿着挺舒服，脚也没多大异味，还行吧,,,,,,
l***o,2017/6/11 10:37,A877白红,39,鞋子这个价格，品质还行,,,,,,
m***1,2017/6/9 16:37,838黑红,43,可以的，很不错，穿上很舒服，鞋子也好看,,,,,,
靳***飞,2017/6/12 21:32,238黑红,42,地址写错了，店家还帮忙联系快递，真心好 穿上后和没有穿鞋一样，走路和飞一样，样子潮的很。,,,,,,
爱***橱,2017/6/11 21:14,1717棕色,44,鞋子穿着很舒服，挺实惠的。,,,,,,
美***网,2017/6/10 10:23,838黑色,39,宝贝以收到，穿了几天才来评价儿子很喜欢，下次还光顾,,,,,,
a***琪,2017/6/11 13:54,1300黑色,41,鞋子还是不错，穿着挺舒服,,,,,,
涵***9,2017/6/11 12:31,1717黑色,41,特别好，没想到还有香草包，打开盒子就闻到香味，挺惊喜的。,,,,,,
m***g,2017/6/8 0:32,1717棕色,41,挺好看的。上脚很舒服，可以一买。,,,,,,
永***己,2017/6/6 12:48,1717棕色,41,买来鞋子有一段时间了！穿了一段时间才来评价，鞋子质量还不错，也比较耐穿，鞋子码数有点偏小了，建议买家买同款鞋偏大一码！如果大了可以垫双鞋垫，个人非常满意的一次购物,,,,,,
1***p,2017/6/8 10:18,1717黑色,42,大小合适，质量也非常好,,,,,,
q***i,2017/6/10 11:33,7116黑金,39,质量挺好的，穿起来舒服。码数刚好,,,,,,
t***7,2017/6/12 20:41,1717黑白,40,鞋子收到了，尺码准确，穿得舒服，值得购买,,,,,,
征***轩,2017/6/1 22:52,1717棕色,39,鞋子不错穿着很舒服样式也很好看是我想要得款式质量也很好大家可以放心购买,,,,,,
t***1,2017/6/12 12:13,3399黑金,42,鞋子好舒服，也好看，推荐购买，过阵子再买一双,,,,,,
第***k,2017/6/10 21:07,838黑金,41,好看弟弟很喜欢,,,,,,
t***4,2017/6/1 13:42,1717棕色,41,好好好好好好好，穿着蛮舒服的,,,,,,
j***n,2017/6/12 13:49,838黑金,43,鞋子很不错，客服介绍的时候也挺好的，拍的43码的稍微大了一点点，不过不影响，穿的好下次再来买??,,,,,,
黄***3,2017/6/12 10:44,238黑红,41,鞋子很好，挺长时间了，都没开胶，穿上挺舒服的， 物有所值，这个价钱真不错了，卖家服务也挺好的，物流速度挺快,,,,,,
穗***2,2017/6/6 20:02,1717黑白,41,宝贝收到好久了，也穿了好久了，这是给我朋友买的，他很喜欢，穿着也很满意，我觉得这次购物&ldquo;不虚此行&rdquo;,,,,,,
t***8,2017/6/1 22:36,006黑红,42,各方面比较满意，下次还会来。,,,,,,
l***李,2017/6/2 17:01,3399黑红,42,鞋子还不错，穿着挺舒服的 很好,,,,,,
大***爷,2017/6/7 20:37,1717黑金,41,不错的鞋子，和想象中的一样！,,,,,,
z***惠,2017/6/11 15:50,1717黑色,42,鞋子挺好看的质量也可以,,,,,,
黑***辉,2017/6/7 12:36,D01黑白,40,很合脚，速度很快，老板态度也很好,,,,,,
李***9,2017/6/9 20:46,2299黑金,42,鞋子大小刚好合适，穿着很舒服，给个好评！,,,,,,
t***3,2017/6/11 19:14,1717棕色,40,鞋子寄来，和网上看的质量是好的。,,,,,,
小***6,2017/6/9 20:22,X6黑白,43,这个鞋质量挺不错的。我都穿啦一星期啦。卖家态度好物流也很快。穿着感觉挺舒服的。下次还会光顾。,,,,,,
董***s,2017/6/9 20:10,838黑金,43,鞋子收到了 外观很好看 质量也很棒 好赞 好,,,,,,
t***0,2017/6/5 12:25,2323白黑,40,非常好 以后又来买 给我想象中是一样的,,,,,,
天***5,2017/6/5 10:50,5570全黑,42,我给我儿子买一双鞋子回来一看质量好就又给买了一双上脚效果好穿着也舒服，我要把他们店收藏了下次给儿子买鞋就先看他们店的,,,,,,
寂***手,2017/6/10 10:35,838黑红,41,耐折性：穿着很舒适，鞋底也很防滑耐磨。,,,,,,
我***8,2017/6/7 11:40,1717黑金,41,穿起来正合适，还送了香料，大赞,,,,,,
程***森,2017/6/12 21:18,3399黑红,42,便宜，穿的舒服，质量又好。无可挑剔。,,,,,,
王***5,2017/6/3 14:29,838黑金,43,鞋子收到了，非常满意，穿着也挺舒服的，尺码标准,,,,,,
遇***敏,2017/6/4 14:48,1717黑金,42,很好，穿着舒服，没毛病，可以拥有,,,,,,
a***在,2017/6/5 8:35,1717黑色,43,穿着还挺好看的。耐脏。不错不错。,,,,,,
d***9,2017/6/2 18:06,1717黑金,44,鞋子很好，还会再来,,,,,,
厉***6,2017/6/5 19:53,006黑白,42,鞋子很好穿着很舒服,,,,,,
t***趣,2017/6/4 21:16,X6黑白,42,很好的鞋子，物超所值啊！,,,,,,
l***6,2017/6/1 14:55,1717黑色,41,鞋子挺好的。下次继续买！哈,,,,,,
鹏***e,2017/6/4 16:50,A877白绿,43,鞋子很好看，就是物流有问题，买这一双的前一天我还买了一双，这一双到货了，前面买的一双却一直不到货，不过鞋子很好,,,,,,
琴***晚,2017/6/10 21:08,2323白黑,43,5星好评。鞋子很不错呢。特别喜欢布料的。,,,,,,
杨***5,2017/6/10 11:56,838黑金,41,宝贝不错!和网上介绍一样,,,,,,
l***6,2017/6/4 14:56,1717白黑,41,鞋子质量非常不错，物流很快，买了很值不亏，下次还买。,,,,,,
小***f,2017/6/8 21:34,1717黑色,40,鞋子质量非常好。样子也十分好看。穿的也挺舒服。好评。,,,,,,
t***9,2017/6/9 17:27,1300黑白,42,物流最满意，鞋子总体感觉算不错，不知道它穿几天怎么样,,,,,,
m***d,2017/6/10 15:30,838黑金,40,鞋子非常喜欢，穿着也挺好的，,,,,,,
q***1,2017/6/6 12:26,1717白黑,44,鞋子收到打开看和图片一样好看快递也快,,,,,,
1***梦,2017/6/7 13:04,838黑白,40,版型不错 穿着也挺好的,,,,,,
吴***4,2017/6/7 22:10,3399黑红,42,宝贝很好，质量有保证，穿起来也舒服，关键还是很好看，赞一波,,,,,,
l***了,2017/6/12 16:35,1300黑白,42,非常好的鞋子，好看好穿，还有颜值? 快递很快,,,,,,
没***2,2017/6/11 16:41,1717黑色,42,穿起来很合适。非常不错。给个赞,,,,,,
h***r,2017/6/7 21:33,D01白色,42,鞋子款式很好看，穿起来也很舒服，物美价廉，很满意的一次购物，满分 客服很给力，解答很到位很满意,,,,,,
2***年,2017/6/8 21:06,5570全黑,41,鞋子不错！穿着很舒服,,,,,,
t***4,2017/6/10 14:39,006黑红,40,鞋子挺不错，穿着舒服，不磨脚，速度也挺给力的。,,,,,,
无***冰,2017/6/11 16:22,D01白色,40,鞋子很好，穿着很舒服，质量也不错,,,,,,
h***8,2017/6/5 19:03,3399黑金,42,标准码 质量很好 五星好评！！非常棒！,,,,,,
t***1,2017/6/8 12:13,1717黑金,40,宝贝收到，质量很好，儿子很喜欢，下次还来,,,,,,
长***慧,2017/6/2 18:37,D01白色,44,瞅着还挺好 鞋码也正好 反正就是挺好的,,,,,,
蒙***8,2017/6/11 22:35,2299黑金,40,东西挺好，和图片上一样,,,,,,
蔡***2,2017/6/5 16:01,A877黑白,41,鞋子质量非常好，和店家描述的一样，款式也大气 ，儿子很喜欢，这个价格超值，比实体店划算。非常满意的一次购物，好评！,,,,,,
9***来,2017/6/10 11:13,2323白黑,41,鞋子很好看，穿起来舒服,,,,,,
z***0,2017/6/1 22:00,1300黑金,43,宝贝收到了  非常好  舒适轻巧  下次还会再来,,,,,,
b***r,2017/6/9 21:09,1717黑白,42,卖家发货很快，给外甥买的，码数很正，穿着很舒服，他很喜欢,,,,,,
t***6,2017/6/9 13:56,238黑金,43,鞋子很轻快，穿着舒适,,,,,,
这***萌,2017/6/9 17:28,238黑红,42,鞋子很好看，大小合适。。。,,,,,,
浅***8,2017/6/1 20:07,CF09灰色,41,鞋子不错，和想象的一样好。,,,,,,
a***弃,2017/6/3 20:56,1717棕色,39,鞋子挺不错的 大小合适 非常舒服 质量也可以 总得感觉价格也不贵 挺实惠的,,,,,,
转***1,2017/6/12 17:27,1717棕色,44,鞋子很好，穿的舒服，下次还会来光顾的,,,,,,
a***3,2017/6/7 10:13,838黑金,40,质量好价格也可以宝贝非常好,,,,,,
t***6,2017/6/5 6:10,1717红色,43,很舒服，很轻，尺码很准  不错哦,,,,,,
思***娟,2017/6/10 20:05,1300黑色,40,穿起来很舒适，和图片一样好看，值得推荐！,,,,,,
t***4,2017/6/10 10:21,A877白绿,41,鞋子不错 挺好看的 一次还从这买 挺快的,,,,,,
l***3,2017/6/7 17:38,X6黑白,41,物流很快，快递员态度也很好(●&apos;?&apos;●)??鞋子很棒，透气又舒服，很棒的一次购物体验,,,,,,
金***啊,2017/6/11 21:13,238黑金,40,鞋子质量好，脚感也不错下次继续光顾,,,,,,
7***a,2017/6/4 18:44,A877白黑,42,鞋子质量非常不错，宝贝跟描述相符。一直想要买，对比了其他店的，还是这双好看销量高价格也实惠，比较休闲款好搭衣服，穿得挺舒服的很轻,,,,,,
1***m,2017/6/11 17:20,1717棕色,43,东西还不错，穿起来也很好,,,,,,
s***1,2017/6/8 19:23,A877黑白,41,鞋子收到了   我很喜欢  下次还会光顾,,,,,,
伊***鸡,2017/6/2 11:55,1717黑金,40,很满意，值得购买质量很好。喜欢的朋友们放心拍吧！,,,,,,
亲***0,2017/6/11 11:18,1717黑金,43,样式很好，是想象中的样子，跟图没有差别,,,,,,
t***6,2017/6/8 9:52,1717黑白,43,正好，穿着很舒服,,,,,,
请***i,2017/6/7 5:25,2299黑金,42,鞋子穿上 挺舒服的    专门买来上班穿的       没毛病   好评,,,,,,
吖***群,2017/6/11 21:32,838黑金,43,鞋子很轻松，上班一天都穿它也不累,,,,,,
一***z,2017/6/12 14:21,1717黑金,43,质量可以，性价比挺好的,,,,,,
q***8,2017/5/28 11:42,1717黑色,41,宝贝质量很好?超级无敌喜欢！夏天穿透气又舒服，很合脚，关键是便宜质量又好！收到货赶紧试一下！真是超级喜欢！大爱,,,,,,
石***、,2017/6/4 14:47,838黑金,44,穿了两天，感觉可以！轻轻的！而且很好看！下次来光顾！,,,,,,
x***天,2017/5/29 11:03,238黑金,43,鞋子收到了，物流很快，鞋底很柔软，上脚应该很舒服，黑色的也百搭，感谢卖家还送了香包，很好闻,,,,,,
b***9,2017/6/1 18:43,1717棕色,39,正好 好 五分好评,,,,,,
柏***3,2017/6/7 20:38,1717棕色,42,帮别人买的，质量看起来不错应该很舒服,,,,,,
心***j,2017/6/10 17:38,5570黑白,42,鞋子穿着很舒服，也很帅气，我喜欢,,,,,,
y***h,2017/6/9 16:12,D01白色,44,鞋子很好，穿着很舒服，称得上物美价廉！,,,,,,
韩***4,2017/6/3 16:05,838黑金,43,鞋子质量不错，版型好看穿着很舒服，价格也不贵,,,,,,
t***1,2017/6/9 16:37,1717黑金,39,鞋子很好看，不会脱胶,,,,,,
可***都,2017/6/11 15:25,838黑色,43,鞋子还可以呀，买的尺码穿也正好，下次再买吧,,,,,,
啊***0,2017/6/10 16:56,838黑红,42,鞋子挺好看的，性价比比较高,,,,,,
t***1,2017/6/10 19:22,1717黑色,42,这鞋子好穿 质量也不错,,,,,,
燚***遥,2017/6/7 18:17,A877白绿,43,鞋子质量不错，儿子很喜欢，,,,,,,
t***l,2017/6/1 18:35,D01白色,42,样子一级棒，穿起来很舒服，赞,,,,,,
t***6,2017/6/8 10:06,2299黑金,42,鞋子不错，挺喜欢的，质量也好，下回还来??,,,,,,
珊***8,2017/6/4 22:18,3399黑金,42,收到鞋子后很满意，物流也很快的，大小都很合脚，卖家热情的回答我提出的问题，666,,,,,,
无***2,2017/6/10 20:39,1717黑色,42,鞋子挺好，透气也行,,,,,,
t***6,2017/6/5 17:53,2323白绿,39,啊哈不好意思这几天好忙忘了评价，鞋子真的很好看，质量没的说，我穿了几天了，鞋子轻巧穿着很舒服，图片我就不发啦，鞋子被窝穿脏了哈哈，但真的很好，大家值得拥有！?,,,,,,
哦***亚,2017/6/11 21:01,1300黑金,43,穿上很舒适 价格也适中,,,,,,
l***2,2017/6/12 18:40,1717红色,40,很划算 质量很好,,,,,,
巅***子,2017/6/12 11:32,1717黑色,41,还不错，穿着挺舒服的，总体感觉还可以,,,,,,
北***情,2017/6/12 11:38,2299黑金,41,鞋子收到了，穿了几天，感觉还不错。整体轻盈舒适，没有质量问题，下次再来吧,,,,,,
村***a,2017/6/7 22:09,1717白红,40,鞋子很好，穿着很舒服,,,,,,
q***6,2017/6/8 9:40,X6灰色,43,鞋码正常穿着很舒服,,,,,,
s***4,2017/6/9 20:01,1717黑色,44,鞋子不错，穿着舒服又帅气，很喜欢！,,,,,,
吕***9,2017/6/3 10:58,1717黑金,44,东西挺漂亮的，穿着也很不错。。,,,,,,
我***r,2017/6/10 21:18,1300黑色,44,非常好，很满意，穿着很舒服。下次还会光临,,,,,,
d***武,2017/6/8 20:26,1717棕色,43,朋友们都说看着挺不错！,,,,,,
t***0,2017/6/9 18:51,1717白红,41,鞋子挺不错的，穿起来很舒服,,,,,,
好***7,2017/6/12 14:40,1717黑色,41,很好，骑摩托不用担心鞋会脏,,,,,,
陈***9,2017/5/10 17:36,5570全黑,42,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,,,,,,
柯***钓,2017/6/10 11:39,5570全黑,40,穿着很舒服，质量不错，性价比很高。,,,,,,
种***3,2017/6/12 18:46,2299黑金,42,鞋子质量不错。你值得拥有。,,,,,,
山***桧,2017/6/9 18:07,1717黑色,41,鞋子穿起来很好看，也很舒服，真不错,,,,,,
z***9,2017/6/11 21:00,1717白黑,40,鞋子不错儿孑穿着很舒服,,,,,,
飘***窝,2017/6/10 21:11,2323白黑,42,很开心的一次购物 穿着还不错,,,,,,
s***k,2017/6/8 15:50,238黑金,42,很不错的一款鞋，儿子很爱穿，说是不累脚,,,,,,
b***1,2017/6/8 18:56,A877白黑,42,鞋子挺好，底下的五彩色很漂亮，点个赞。,,,,,,
么***4,2017/6/10 17:09,238黑红,39,鞋子很好看，穿起来很搭，不错，好评给一个咯,,,,,,
万***意,2017/6/3 18:55,D01白色,41,不好意思评价晚了 非常好的店家 鞋子很喜欢 价格大众化  鞋子质量很好呀 款式 面料我都挺满意的  如果有需要我还会继续光顾你的店铺!,,,,,,
李***8,2017/6/12 20:33,6636灰白,42,鞋子穿着非常舒适,,,,,,
汇***6,2017/6/6 12:26,A877白红,40,宝贝到了，就立马穿到脚上，特别喜欢，穿的也很舒服，很喜欢，物流也很快。,,,,,,
谭***丶,2017/6/12 20:44,X6灰色,40,很好不错，红色的穿着舒服些,,,,,,
寒***娟,2017/6/11 19:05,838黑红,44,我儿子非常喜欢，穿着很舒服，物超所值，我还会再买的！,,,,,,
逯***飞,2017/6/12 1:21,1717黑金,43,老公穿上挺好看的。,,,,,,
蒙***朝,2017/6/3 22:30,1717棕色,43,<b></b>此<b></b>用<b></b>户<b></b>没<b></b>有<b></b>填<b></b>写<b></b>评<b></b>论<b></b>!<b></b>,,,,,,
农***5,2017/6/8 20:05,1717棕色,41,鞋子很好，穿上很舒服很合脚，好评。。,,,,,,
猩***4,2017/6/10 9:43,1717白绿,40,不错的鞋子，穿上挺漂亮的。,,,,,,
麻***师,2017/6/9 20:35,1300黑色,42,鞋收到了款式不错，质量也挺好的好评,,,,,,
亢***3,2017/6/4 18:44,838黑色,41,为什么商家老是打电话发短信让给她好评啊  亲 我是跟你电话联系的小妹 你在小店拍的男鞋帆布鞋帮忙给个好评吧 小妹差一个好评下班 实在没办法举手之劳 小妹真心感谢你拜托,,,,,,
和***m,2017/6/2 7:52,1717白红,41,后离婚弄弄农民名字晚上嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻嘻,,,,,,
浪***1,2017/6/9 10:53,238黑金,42,鞋子码正  穿上舒适考虑再来一双,,,,,,
z***1,2017/6/9 23:48,D01白色,41,鞋子上脚非常好看质量也很好非常喜欢,,,,,,
t***7,2017/6/8 10:44,1717棕色,41,挺好的一款鞋子，既好看，又好穿，挺喜欢的。,,,,,,
w***z,2017/6/7 17:13,5570黑红,40,鞋子很好看，不过鞋底是网格的，所以比较担心鞋底会很容易磨破,,,,,,
战***比,2017/6/11 23:00,006黑白,44,第二次买了，感觉不错，先给五星好评，以后再追加评论,,,,,,
王***汤,2017/6/7 16:53,3399黑白,42,鞋子不错 很漂亮 价格便宜,,,,,,
无***语,2017/6/12 18:19,1717棕色,42,鞋子非常喜欢！穿着非常舒服！,,,,,,
大***5,2017/6/7 20:46,7116黑金,41,帮同事买的 说穿上很合适,,,,,,
逆***糊,2017/6/12 13:45,2323白黑,43,这鞋真好   还有油污呢  哈哈,,,,,,
t***8,2017/6/9 16:41,006黑红,43,鞋子很合适，合心意，下次还会来买的,,,,,,
我***啊,2017/6/11 22:50,1717黑色,41,挺好的尺码很标准点个赞！,,,,,,
t***0,2017/6/10 13:23,006黑红,40,好非常好,,,,,,
两***河,2017/6/4 12:36,1717黑色,39,透气又舒适,,,,,,
壕***铺,2017/6/11 22:46,1717黑色,40,鞋子非常不错，价格也优惠,,,,,,
俞***1,2017/6/5 16:44,838黑红,40,宝贝蛮好的。穿起来很舒适。,,,,,,
心***草,2017/6/7 20:57,1717棕色,43,鞋子不错，老公很满意,,,,,,
叶***6,2017/6/8 20:28,2299黑金,40,很好的鞋子，你们可以推出夏天户外拖鞋，现在到了夏天比较热。,,,,,,
